image_id,model,original_path,upscaled_path,ssim,ms_ssim,psnr,lpips,sharpness,sharpness_diff_pct,contrast,contrast_diff_pct,entropy,noise,edge_density,edge_diff_pct,artifact_block,artifact_ringing,artifact_total,delta_e,high_freq_ratio,texture_complexity,local_quality_mean,local_quality_std,local_quality_min,histogram_corr,lab_L_mean,total_score
00001362_001,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_001.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_001.png,0.9875,0.9966,42.59,0.0765,2.62,-36.6,42.51,-0.3,7.062,3.04,0.5,-9.0,278.76,54.35,333.11,1.01,0.4509244586440032,1.671601077541709,0.982,0.011,0.8986,0.9947,170.3623399734497,48.7
00001362_002,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_002.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_002.png,0.9859,0.9959,43.41,0.0988,4.25,-10.2,65.87,0.2,7.076,1.9,0.73,1.6,179.29,77.61,256.9,0.67,0.3527704042621218,2.95919309835881,0.9795,0.0198,0.7354,0.9806,150.11256313323975,54.3
00001362_002,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_002.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_002.png,0.9713,0.9892,40.23,0.1717,4.64,-1.7,66.37,1.0,7.001,1.68,0.75,3.4,147.41,74.73,222.14,0.79,0.3583040975786867,2.942421748302877,0.9636,0.0494,0.4347,0.9962,149.86622714996338,54.3
00001362_002,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_002.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_002.png,0.9351,0.9963,40.87,0.0788,3.64,-22.9,64.94,-1.2,7.037,4.55,0.7,-3.0,449.59,74.54,524.13,1.12,0.4639520890391697,2.963696806691587,0.9418,0.1227,0.4865,0.1508,149.20850944519043,53.1
00001362_003,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_003.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_003.png,0.9832,0.9928,37.22,0.1042,3.83,-19.5,63.25,1.8,7.59,2.5,0.62,-0.5,273.48,64.87,338.35,1.08,0.3651293310068801,4.162954967468977,0.9788,0.0122,0.8247,0.8924,175.1445894241333,56.2
00001362_003,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_003.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_003.png,0.9672,0.9835,34.43,0.1777,4.02,-15.4,64.05,3.1,7.501,2.12,0.65,4.2,227.55,57.92,285.47,1.22,0.3851355319407238,4.161166213452816,0.9609,0.024,0.6805,0.7169,175.03483486175537,56.4
00001362_003,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_003.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_003.png,0.9817,0.9954,39.83,0.094,4.3,-9.5,62.32,0.3,7.459,5.32,0.57,-8.5,524.07,59.64,583.71,1.05,0.491023940616823,4.155287928879261,0.97,0.0323,0.8038,0.9925,173.04047298431396,55.0
00001362_004,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_004.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_004.png,0.9909,0.9961,43.97,0.0942,3.0,-30.9,38.71,-0.0,6.947,1.5,0.55,-12.5,118.83,54.01,172.84,0.67,0.3339616087954735,1.8153810873627665,0.9837,0.0145,0.8001,0.9931,167.64092826843262,48.7
00001362_004,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_004.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_004.png,0.9714,0.9876,40.54,0.1791,3.6,-17.0,39.7,2.5,6.974,1.14,0.66,5.7,75.84,55.29,131.13,0.82,0.323918752918421,1.7435031943023205,0.9677,0.059,0.3689,0.9804,167.5913963317871,49.0
00001362_004,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_004.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_004.png,0.9884,0.9966,42.58,0.0811,2.93,-32.5,38.76,0.1,6.954,3.59,0.51,-18.5,337.22,52.43,389.65,1.16,0.4824286983707103,1.8775134533643725,0.9815,0.0088,0.9252,0.9981,166.63087940216064,48.1
00001362_005,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_005.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_005.png,0.9913,0.9965,42.66,0.0826,4.36,-22.4,40.41,1.0,6.969,1.68,0.76,-10.7,128.36,59.95,188.31,0.68,0.5042598969533456,1.7297001974657178,0.9807,0.0348,0.6698,0.9748,168.8929901123047,48.9
00001362_005,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_005.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_005.png,0.9698,0.9889,39.19,0.158,4.95,-11.8,41.5,3.7,6.958,1.35,0.86,1.2,85.33,60.8,146.13,0.85,0.5089395609579305,1.6475991904735563,0.9597,0.1004,0.1458,0.9557,168.80865669250488,49.2
00001362_005,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_005.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_005.png,0.9894,0.9966,41.68,0.0733,3.74,-33.5,39.94,-0.1,6.99,3.5,0.68,-19.9,319.72,57.11,376.83,1.08,0.5174500044552063,1.7786008422262969,0.9806,0.0188,0.8295,0.9958,167.91223430633545,48.3
00001362_006,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_006.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_006.png,0.9941,0.9965,43.71,0.0806,3.63,-28.6,42.41,-0.1,7.302,1.66,0.63,-5.1,134.96,49.79,184.75,0.69,0.3395043529229776,2.076031188480556,0.9868,0.0021,0.9756,0.9907,169.72331619262695,50.3
00001362_006,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_006.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_006.png,0.9817,0.9892,40.93,0.1608,4.26,-16.1,43.24,1.9,7.305,1.37,0.7,6.4,96.5,52.37,148.87,0.82,0.3483940474217827,2.006923109292984,0.9754,0.0128,0.9249,0.9834,169.44864463806152,50.5
00001362_006,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_006.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_006.png,0.9839,0.9963,41.79,0.0813,3.35,-34.0,42.48,0.1,7.287,3.61,0.59,-9.9,334.19,50.7,384.89,1.06,0.4782831551191816,2.119033243507147,0.9791,0.0175,0.8763,0.9956,168.5357551574707,49.6
00001362_007,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_007.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_007.png,0.988,0.9957,44.12,0.1137,2.82,-23.7,36.12,-0.1,6.853,1.56,0.51,-6.6,138.47,53.79,192.26,0.69,0.3937810117311113,1.9962931796908376,0.9824,0.011,0.8616,0.9815,166.18591594696045,48.4
00001362_007,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_007.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_007.png,0.9743,0.987,40.76,0.1951,3.26,-11.6,36.98,2.3,6.888,1.2,0.61,12.6,92.16,55.31,147.47,0.82,0.4101402168968615,1.9004055624827745,0.9701,0.0198,0.8049,0.9693,166.03929042816162,48.6
00001362_007,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_007.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_007.png,0.9827,0.9963,42.67,0.0865,2.92,-20.9,36.14,-0.1,6.869,4.13,0.47,-14.2,402.87,53.57,456.44,1.22,0.5111366366502893,2.0681264251470566,0.9787,0.0119,0.8951,0.9729,165.13293075561523,47.6
00001362_008,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_008.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_008.png,0.9834,0.996,43.88,0.1104,2.92,-15.2,57.25,0.3,7.498,1.74,0.51,-10.5,166.9,64.96,231.86,0.69,0.4085119465701712,2.359773125499487,0.9794,0.0177,0.8794,0.8833,125.28003215789796,53.0
00001362_008,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_008.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_008.png,0.957,0.9873,40.42,0.1997,3.44,-0.2,58.0,1.6,7.413,1.38,0.58,0.4,118.91,66.57,185.48,0.87,0.4266178038215149,2.2726889234036207,0.9519,0.0724,0.5073,0.7296,124.65567779541016,53.0
00001362_008,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_008.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_008.png,0.9699,0.9963,42.12,0.097,2.92,-15.2,56.86,-0.4,7.491,4.36,0.48,-17.2,439.75,61.68,501.43,1.2,0.4978620892676064,2.380576296709478,0.9647,0.0482,0.7179,0.6143,124.0986557006836,51.9
00001362_009,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_009.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_009.png,0.9448,0.9926,41.07,0.2325,0.49,-53.4,74.06,0.6,7.653,2.29,0.04,397.4,265.42,44.16,309.58000000000004,0.87,0.3524656865877229,4.279034463688731,0.9389,0.0784,0.4951,0.3982,132.19316577911377,57.9
00001362_009,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_009.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_009.png,0.91,0.9834,37.74,0.3115,0.8,-25.0,74.68,1.4,7.56,2.09,0.11,1459.2,235.44,45.33,280.77,1.11,0.3909824131982588,4.240603800863028,0.8992,0.1326,0.2869,0.5306,131.71810054779053,57.9
00001362_009,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_009.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_009.png,0.966,0.9957,42.4,0.0813,2.38,124.5,73.38,-0.3,7.663,7.25,0.01,6.6,734.81,38.14,772.9499999999999,1.14,0.5422839930856798,4.305868623778224,0.9654,0.035,0.729,0.6448,130.94508743286133,56.2
00001362_010,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_010.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_010.png,0.9565,0.991,41.08,0.2681,0.97,-43.0,71.78,0.3,7.694,2.42,0.15,-5.5,260.93,48.44,309.37,0.88,0.3816888968959936,4.043047176674008,0.9536,0.0218,0.9154,0.9926,141.39313507080078,57.4
00001362_010,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_010.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_010.png,0.9351,0.9819,38.26,0.3442,1.29,-24.2,72.36,1.1,7.641,2.2,0.21,27.7,231.03,46.41,277.44,1.09,0.4171590530039867,4.019596735015512,0.9289,0.0226,0.8397,0.9814,141.09159088134766,57.4
00001362_010,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_010.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_010.png,0.952,0.9953,41.9,0.0848,3.09,81.9,71.47,-0.2,7.66,8.04,0.12,-28.1,797.62,48.1,845.72,1.2,0.5547284493560671,4.0925162471830845,0.9511,0.0921,0.4867,0.2633,140.12460231781006,55.4
00001362_011,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_011.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_011.png,0.9877,0.9954,42.63,0.1508,5.77,2.5,44.55,0.1,7.298,2.19,0.56,-19.9,196.31,54.9,251.21,0.75,0.5749564757964839,2.109086802229285,0.9793,0.0141,0.7932,0.9748,131.59983444213867,50.4
00001362_011,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_011.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_011.png,0.975,0.9865,40.48,0.2315,6.42,14.0,45.0,1.1,7.301,1.74,0.69,-1.2,142.06,55.49,197.55,0.87,0.5707329127344224,1.9972628401592367,0.964,0.0291,0.651,0.9474,130.82134914398193,50.6
00001362_011,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_011.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_011.png,0.9823,0.9961,40.75,0.1108,4.81,-14.6,44.4,-0.3,7.314,5.42,0.5,-27.9,527.8,50.63,578.43,1.32,0.5909422630392759,2.1518326085060835,0.9763,0.0143,0.8755,0.9804,130.19976329803467,49.3
00001362_012,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_012.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_012.png,0.9844,0.9957,43.9,0.1366,3.33,-20.2,52.67,0.0,7.492,1.65,0.48,-8.4,143.96,63.61,207.57,0.7,0.5011671922652083,1.9916127808392048,0.9803,0.0213,0.7138,0.9743,130.19776725769043,51.8
00001362_012,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_012.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_012.png,0.9687,0.9878,41.13,0.2142,3.71,-11.0,53.33,1.3,7.482,1.3,0.54,2.7,100.86,65.11,165.97,0.84,0.5018525038026699,1.9022871740162373,0.9621,0.0539,0.4769,0.8922,129.61494636535645,52.0
00001362_012,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_012.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_012.png,0.9812,0.9966,42.27,0.0961,3.23,-22.6,52.58,-0.1,7.495,4.54,0.46,-11.5,444.44,58.32,502.76,1.27,0.5476625010243906,2.041426207870245,0.9773,0.0208,0.8167,0.9707,128.88110446929932,50.8
00001362_013,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_013.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_013.png,0.9471,0.9899,39.4,0.2347,0.93,-38.7,72.52,1.2,7.747,2.52,0.3,27.2,252.89,54.7,307.59,0.97,0.372886571412316,4.288599975407124,0.9416,0.076,0.4503,0.4737,142.28398513793945,57.9
00001362_013,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_013.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_013.png,0.9058,0.9797,36.55,0.3034,1.29,-14.9,73.27,2.2,7.606,2.32,0.35,47.8,225.46,50.95,276.41,1.17,0.4065087120781827,4.295259118080139,0.899,0.1499,0.0743,0.6448,141.7536973953247,57.9
00001362_013,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_013.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_013.png,0.9671,0.9957,42.04,0.0821,2.9,91.7,71.68,-0.0,7.714,7.83,0.23,-2.9,757.61,52.54,810.15,1.17,0.5481886272787891,4.329645372927189,0.9619,0.0457,0.7169,0.7465,141.01753425598145,56.0
00001362_014,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_014.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_014.png,0.9835,0.9963,42.61,0.0911,5.59,5.6,56.71,0.5,7.265,2.15,0.76,-5.2,205.15,70.62,275.77,0.69,0.5176397332607402,2.6236321544274688,0.9766,0.0351,0.6621,0.6614,117.43918418884276,52.8
00001362_014,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_014.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_014.png,0.9529,0.9845,39.65,0.1849,5.99,13.1,57.23,1.4,7.151,1.82,0.78,-2.4,163.52,71.85,235.37,0.89,0.5172618964611294,2.485902844928205,0.9466,0.0777,0.4832,0.5001,116.6167402267456,52.7
00001362_014,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_014.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_014.png,0.97,0.9959,40.83,0.0949,4.21,-20.5,55.82,-1.1,7.273,4.03,0.69,-13.2,400.87,66.64,467.51,1.16,0.5156855389229876,2.602739450521767,0.96,0.0571,0.7195,0.4533,116.33044910430908,51.9
00001362_015,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_015.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_015.png,0.9834,0.9961,43.07,0.1132,3.52,-10.5,54.12,0.3,7.548,1.84,0.37,-25.5,156.46,63.21,219.67,0.69,0.5443529134316155,1.923781195655465,0.9787,0.0332,0.6133,0.9076,124.72829532623292,52.0
00001362_015,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_015.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_015.png,0.9623,0.9885,40.53,0.192,3.7,-5.9,54.83,1.6,7.506,1.45,0.48,-4.1,112.67,62.23,174.9,0.85,0.5405371558623714,1.848857766017317,0.9581,0.0732,0.3219,0.7442,124.0645170211792,52.1
00001362_015,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_015.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_015.png,0.9813,0.9967,42.23,0.0855,3.14,-20.2,53.97,0.0,7.543,4.25,0.38,-24.1,413.77,56.9,470.67,1.23,0.5658342513015076,1.9600042956881225,0.975,0.026,0.8232,0.8971,123.5049123764038,51.1
00001362_016,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_016.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_016.png,0.9178,0.99,36.91,0.2275,1.08,-18.1,76.99,1.4,7.508,2.67,0.33,34.1,258.62,62.56,321.18,0.99,0.371144535968215,4.344292636960745,0.9133,0.1356,0.3693,0.1939,133.69731426239014,58.2
00001362_016,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_016.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_016.png,0.8727,0.98,33.87,0.2969,1.58,19.3,77.55,2.2,7.391,2.52,0.4,61.3,227.02,58.58,285.6,1.21,0.3997121598235087,4.38396773301065,0.866,0.1924,0.1442,0.2101,133.18481540679932,58.3
00001362_016,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_016.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_016.png,0.971,0.9957,42.01,0.0803,2.69,103.0,75.83,-0.1,7.568,7.54,0.27,10.4,729.25,53.98,783.23,1.13,0.5316200782120086,4.2915343679487705,0.9687,0.023,0.8134,0.9379,132.63910293579102,56.4
00001362_017,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_017.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001362_017.png,0.9913,0.9959,41.11,0.0763,8.09,6.1,48.77,0.4,7.191,2.55,0.92,-6.0,203.13,68.76,271.89,0.71,0.5804656644192568,2.3952518217265606,0.983,0.032,0.5504,0.9663,164.59278392791748,51.3
00001362_017,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_017.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001362_017.png,0.9712,0.9861,38.61,0.1609,8.31,9.1,49.6,2.1,7.182,2.17,0.97,-0.8,157.77,69.85,227.62,0.87,0.576406846174249,2.286050906404853,0.9669,0.0626,0.257,0.9534,164.51619815826416,51.5
00001362_017,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001362_017.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001362_017.png,0.9843,0.9955,39.59,0.0947,5.73,-24.8,48.27,-0.6,7.191,4.16,0.88,-9.6,376.36,60.67,437.03,1.1,0.5666173429796016,2.392930621281266,0.9763,0.0264,0.7553,0.992,163.49715042114258,50.6
00001363_000,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001363_000.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001363_000.png,0.9512,0.9929,41.84,0.2097,0.69,-47.1,66.83,0.2,7.375,2.38,0.09,54.0,301.23,47.08,348.31,0.86,0.3282723560392329,4.966985648497939,0.9485,0.0461,0.7146,0.7919,110.00798511505128,57.3
00001363_000,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001363_000.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001363_000.png,0.9295,0.9856,39.25,0.2935,0.84,-35.2,67.36,1.0,7.313,2.19,0.12,108.7,276.13,42.96,319.09,1.07,0.3573940519877858,5.000552572309971,0.9218,0.059,0.6164,0.7658,109.50748062133788,57.4
00001363_000,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001363_000.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001363_000.png,0.9382,0.9951,41.06,0.0968,3.24,150.4,66.26,-0.6,7.433,8.08,0.06,0.3,833.23,46.6,879.83,1.32,0.5543115688101274,5.018993932753801,0.9444,0.0631,0.6483,0.0803,108.75119972229004,55.5
00001364_000,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_000.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001364_000.png,0.9797,0.9939,43.14,0.1467,0.67,-4.7,34.65,-0.2,6.765,2.77,0.04,61.2,260.81,34.1,294.91,0.89,0.4531777932697019,3.1700672954320908,0.9759,0.0067,0.9503,0.954,114.08470153808594,49.1
00001364_000,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_000.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001364_000.png,0.9477,0.9754,39.25,0.2994,1.05,50.0,34.38,-1.0,6.725,2.2,0.09,218.9,178.65,30.8,209.45,1.15,0.5058361920193559,2.969809491187334,0.9336,0.0316,0.8527,0.9785,112.82940769195557,49.0
00001364_000,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_000.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001364_000.png,0.9781,0.9948,42.79,0.1167,1.69,140.4,34.41,-0.9,6.78,6.21,0.03,-9.6,598.12,30.87,628.99,1.17,0.5783378901706382,3.189053926616907,0.9751,0.0095,0.9507,0.9805,112.22064876556396,48.0
00001364_001,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_001.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001364_001.png,0.9724,0.9945,39.99,0.1618,2.01,29.0,60.37,0.2,7.688,3.08,0.38,25.1,339.37,53.85,393.22,0.89,0.4112265798382666,5.904217706993222,0.9708,0.016,0.9236,0.9356,106.59309673309326,58.2
00001364_001,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_001.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001364_001.png,0.9428,0.9849,35.24,0.2721,3.14,101.9,61.11,1.4,7.681,3.02,0.47,53.4,317.41,51.54,368.9500000000001,1.19,0.4569860700864052,5.962215419858694,0.9366,0.0368,0.7359,0.9524,105.7821559906006,58.5
00001364_001,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_001.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001364_001.png,0.9741,0.996,41.88,0.0831,3.01,93.2,60.05,-0.4,7.681,7.05,0.36,18.0,711.96,50.14,762.1,1.14,0.5113239808460153,5.891156857833266,0.9732,0.0199,0.8611,0.9428,105.00877857208252,56.8
00001364_002,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_002.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001364_002.png,0.9433,0.9939,38.32,0.1059,7.12,35.3,54.54,2.7,7.187,3.3,0.75,14.0,324.6,57.25,381.85,0.93,0.5741158523725873,3.760925140231848,0.9504,0.1079,0.3543,0.3966,115.83051013946532,53.7
00001364_002,model2,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_002.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_digital-art-4x_2x\00001364_002.png,0.8804,0.982,35.06,0.2118,8.62,63.9,55.15,3.8,7.078,2.84,0.91,37.6,272.26,52.7,324.96,1.23,0.5932103972387973,3.698097411543131,0.8977,0.1861,0.0824,0.282,114.81640625,53.7
00001364_002,model3,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_002.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_high-fidelity-4x_2x\00001364_002.png,0.9758,0.9952,40.0,0.1017,5.47,4.0,52.91,-0.4,7.236,5.33,0.62,-6.6,534.24,54.63,588.87,1.08,0.5720552395885034,3.742527002468705,0.9695,0.0301,0.8381,0.9957,115.08124923706056,52.7
00001364_003,model1,D:\ダウンロード\CXR8\CXR8\images\images_002\images-002-1-100\00001364_003.png,D:\ダウンロード\CXR8\CXR8\images\images_002\upscayl_png_upscayl-standard-4x_2x\00001364_003.png,0.9503,0.9938,36.51,0.1011,6.03,77.1,56.45,2.9,7.407,3.26,0.72,45.2,349.64,56.96,406.6,1.0,0.5778935442905551,4.081992236897349,0.9472,0.1091,0.361,0.5926,113.03891849517822,54.7
